# SeismoWeb example 2 - uncorrected accelerogram with a linear instrument baseline drift
# station SYN-02, component NS,  raw (as recorded)
# time step: 0.01 s   units: g
time_s,acc_g
38.4100,-3.43607750e-03
38.4200,-1.79445399e-03
38.4300,-1.64697620e-03
38.4400,-2.09826301e-03
38.4500,-1.83928411e-03
38.4600,-5.34314353e-04
38.4700,1.40557844e-03
38.4800,3.07355948e-03
38.4900,3.26776357e-03
38.5000,1.58699389e-03
38.5100,-9.88783296e-04
38.5200,-3.33718205e-03
38.5300,-5.36912311e-03
38.5400,-7.35338202e-03
38.5500,-9.08318470e-03
38.5600,-1.02449415e-02
38.5700,-1.06951916e-02
38.5800,-1.04819130e-02
38.5900,-9.98886747e-03
38.6000,-9.65829489e-03
38.6100,-9.63790421e-03
38.6200,-9.50402290e-03
38.6300,-8.28070948e-03
38.6400,-5.33693328e-03
38.6500,-1.26065455e-03
38.6600,2.12290059e-03
38.6700,2.82883603e-03
38.6800,5.97046558e-04
38.6900,-2.60797492e-03
38.7000,-4.28059675e-03
38.7100,-3.38638702e-03
38.7200,-1.41563222e-03
38.7300,-1.13961846e-03
38.7400,-3.45088653e-03
38.7500,-6.18939713e-03
38.7600,-6.37283571e-03
38.7700,-3.39431054e-03
38.7800,1.74090048e-04
38.7900,1.76862654e-03
38.8000,1.60606141e-03
38.8100,1.31036757e-03
38.8200,1.79036974e-03
38.8300,3.04757682e-03
38.8400,4.74833706e-03
38.8500,6.80849622e-03
38.8600,9.50621038e-03
38.8700,1.27157552e-02
38.8800,1.53982149e-02
38.8900,1.62715862e-02
38.9000,1.50107027e-02
38.9100,1.26651313e-02
38.9200,1.06632988e-02
38.9300,9.53649321e-03
38.9400,8.51445436e-03
38.9500,6.61323310e-03
38.9600,4.41529815e-03
38.9700,3.43713434e-03
38.9800,3.75366760e-03
38.9900,4.00824104e-03
39.0000,3.17302810e-03
39.0100,1.19913604e-03
39.0200,-1.10394133e-03
39.0300,-2.76788883e-03
39.0400,-3.80456457e-03
39.0500,-4.93095983e-03
39.0600,-6.39318553e-03
39.0700,-7.87654046e-03
39.0800,-9.18908790e-03
39.0900,-1.04211895e-02
39.1000,-1.13824536e-02
39.1100,-1.14489107e-02
39.1200,-1.04621102e-02
39.1300,-9.34970182e-03
39.1400,-9.08367755e-03
39.1500,-9.10624222e-03
39.1600,-7.94551209e-03
39.1700,-5.65027510e-03
39.1800,-4.03135624e-03
39.1900,-4.08612520e-03
39.2000,-4.75034457e-03
39.2100,-4.83233518e-03
39.2200,-4.90429252e-03
39.2300,-5.98355035e-03
39.2400,-7.52705684e-03
39.2500,-8.52491422e-03
39.2600,-8.98195702e-03
39.2700,-9.10155406e-03
39.2800,-9.27025446e-03
39.2900,-1.04174368e-02
39.3000,-1.21008704e-02
39.3100,-1.22224005e-02
39.3200,-1.00616359e-02
39.3300,-7.18768700e-03
39.3400,-4.94400443e-03
39.3500,-3.01980385e-03
39.3600,-7.05422117e-04
39.3700,1.54505735e-03
39.3800,2.50391537e-03
39.3900,2.13765073e-03
39.4000,1.95603259e-03
39.4100,2.74037447e-03
39.4200,3.46220140e-03
39.4300,3.19534517e-03
39.4400,2.57888392e-03
39.4500,2.67757498e-03
39.4600,3.47546330e-03
39.4700,4.33043818e-03
39.4800,5.26336903e-03
39.4900,6.65062710e-03
39.5000,8.06691082e-03
39.5100,8.50134474e-03
39.5200,7.54800252e-03
39.5300,5.85909505e-03
39.5400,4.33130252e-03
39.5500,3.30072045e-03
39.5600,2.80984247e-03
39.5700,2.75891170e-03
39.5800,2.65057474e-03
39.5900,2.15056743e-03
39.6000,1.49970700e-03
39.6100,9.77513904e-04
39.6200,5.28036547e-04
39.6300,-1.51771061e-04
39.6400,-1.04681961e-03
39.6500,-1.64365066e-03
39.6600,-1.82446586e-03
39.6700,-2.17960762e-03
39.6800,-3.31910768e-03
39.6900,-5.09723829e-03
39.7000,-6.62675624e-03
39.7100,-7.52015739e-03
39.7200,-8.15531668e-03
39.7300,-8.60616966e-03
39.7400,-8.75660374e-03
39.7500,-8.70829799e-03
39.7600,-8.12155765e-03
39.7700,-6.48806914e-03
39.7800,-4.34503131e-03
39.7900,-2.81367020e-03
39.8000,-2.10676998e-03
39.8100,-1.56506977e-03
39.8200,-6.64308124e-04
39.8300,5.09566377e-04
39.8400,1.20323160e-03
39.8500,6.26280290e-04
39.8600,-8.79655816e-04
39.8700,-1.89745023e-03
39.8800,-1.40207924e-03
39.8900,3.08017291e-04
39.9000,2.06062286e-03
39.9100,2.86553131e-03
39.9200,2.66446458e-03
39.9300,2.04856620e-03
39.9400,1.42597341e-03
39.9500,1.10432423e-03
39.9600,1.48384092e-03
39.9700,2.19360356e-03
39.9800,2.09145098e-03
39.9900,7.97054024e-04
40.0000,-6.06477453e-04
40.0100,-6.61832381e-04
40.0200,9.75356390e-04
40.0300,3.21652652e-03
40.0400,4.73760280e-03
40.0500,5.33780613e-03
40.0600,5.69288954e-03
40.0700,6.08444684e-03
40.0800,6.25416273e-03
40.0900,6.24177467e-03
40.1000,6.28985302e-03
40.1100,6.07917593e-03
40.1200,5.09452685e-03
40.1300,3.61234012e-03
40.1400,2.50675325e-03
40.1500,2.06630064e-03
40.1600,1.77100103e-03
40.1700,1.36102439e-03
40.1800,9.40826214e-04
40.1900,2.19443335e-04
40.2000,-9.72816077e-04
40.2100,-2.11095536e-03
40.2200,-2.72089824e-03
40.2300,-2.92832423e-03
40.2400,-3.02368707e-03
40.2500,-2.84560313e-03
40.2600,-2.11575748e-03
40.2700,-1.55902909e-03
40.2800,-2.56756876e-03
40.2900,-5.16169544e-03
40.3000,-7.42369165e-03
40.3100,-7.44436520e-03
40.3200,-5.10569108e-03
40.3300,-1.99315018e-03
40.3400,-1.00357337e-04
40.3500,-2.36436346e-04
40.3600,-1.42206262e-03
40.3700,-2.19948791e-03
40.3800,-1.86256694e-03
40.3900,-1.94862726e-04
40.4000,2.44238101e-03
40.4100,4.74676260e-03
40.4200,5.57756341e-03
40.4300,5.17424902e-03
40.4400,4.60132794e-03
40.4500,4.44665319e-03
40.4600,4.41909433e-03
40.4700,4.05517022e-03
40.4800,3.68606139e-03
40.4900,3.90594367e-03
40.5000,4.14610276e-03
40.5100,3.44708181e-03
40.5200,1.99296762e-03
40.5300,5.63983427e-04
40.5400,-2.47352195e-04
40.5500,-3.34647754e-04
40.5600,-5.87829969e-04
40.5700,-1.94750547e-03
40.5800,-3.79934475e-03
40.5900,-4.46532092e-03
40.6000,-3.04786941e-03
40.6100,-5.13254051e-04
40.6200,1.08611653e-03
40.6300,8.75519704e-04
40.6400,-8.82684890e-06
40.6500,-2.62633823e-04
40.6600,2.13980198e-04
40.6700,1.08944913e-03
40.6800,2.15614875e-03
40.6900,2.95683768e-03
40.7000,3.07199558e-03
40.7100,2.58891432e-03
40.7200,1.78095272e-03
40.7300,8.96823991e-04
40.7400,4.30443835e-04
40.7500,7.47105430e-04
40.7600,1.41720362e-03
40.7700,1.84705460e-03
40.7800,2.05177400e-03
40.7900,2.05931559e-03
40.8000,1.64558194e-03
40.8100,8.29361705e-04
40.8200,-2.78096647e-04
40.8300,-1.51114525e-03
40.8400,-2.35875359e-03
40.8500,-2.57261721e-03
40.8600,-2.75891876e-03
40.8700,-3.43676616e-03
40.8800,-4.11110982e-03
40.8900,-4.16307418e-03
40.9000,-3.67629817e-03
40.9100,-2.97275317e-03
40.9200,-2.40252394e-03
40.9300,-2.24415022e-03
40.9400,-2.25862893e-03
40.9500,-2.28661268e-03
40.9600,-3.04847347e-03
40.9700,-4.90742412e-03
40.9800,-6.71151858e-03
40.9900,-7.49933498e-03
41.0000,-8.05524743e-03
41.0100,-9.35551789e-03
41.0200,-1.08879266e-02
41.0300,-1.17716328e-02
41.0400,-1.22517976e-02
41.0500,-1.27604902e-02
41.0600,-1.28514714e-02
41.0700,-1.23659543e-02
41.0800,-1.22286569e-02
41.0900,-1.31015340e-02
41.1000,-1.43418627e-02
41.1100,-1.47708252e-02
41.1200,-1.38239508e-02
41.1300,-1.18586647e-02
41.1400,-9.75916056e-03
41.1500,-8.36940917e-03
41.1600,-8.16497956e-03
41.1700,-8.97702790e-03
41.1800,-9.57870629e-03
41.1900,-8.53668851e-03
41.2000,-6.33708536e-03
41.2100,-5.04789266e-03
41.2200,-5.24685475e-03
41.2300,-5.37065278e-03
41.2400,-4.37966642e-03
41.2500,-3.12274199e-03
41.2600,-2.79096254e-03
41.2700,-3.18559527e-03
41.2800,-2.88088270e-03
41.2900,-9.82024012e-04
41.3000,1.60303051e-03
41.3100,3.12208712e-03
41.3200,2.81101657e-03
41.3300,1.35052494e-03
41.3400,-8.83961639e-05
41.3500,-1.01962107e-03
41.3600,-1.73149658e-03
41.3700,-2.24866136e-03
41.3800,-2.09367406e-03
41.3900,-1.22406437e-03
41.4000,-2.34594359e-04
41.4100,4.32787458e-04
41.4200,1.04651303e-03
41.4300,1.95794221e-03
41.4400,2.38553721e-03
41.4500,1.30586355e-03
41.4600,-5.38489724e-04
41.4700,-1.40120223e-03
41.4800,-6.75226456e-04
41.4900,7.00757905e-04
41.5000,1.42771676e-03
41.5100,1.12726467e-03
41.5200,2.46729078e-04
41.5300,-5.59863706e-04
41.5400,-6.30141047e-04
41.5500,3.07714085e-05
41.5600,4.94776656e-04
41.5700,-1.56831078e-04
41.5800,-1.94950398e-03
41.5900,-3.93612302e-03
41.6000,-4.95684160e-03
41.6100,-4.48940633e-03
41.6200,-2.99617496e-03
41.6300,-1.83191740e-03
41.6400,-2.15745265e-03
41.6500,-3.63015739e-03
41.6600,-4.81053942e-03
41.6700,-4.57019599e-03
41.6800,-2.80258792e-03
41.6900,-5.01754406e-04
41.7000,8.95594931e-04
41.7100,8.68405921e-04
41.7200,1.35349446e-04
41.7300,-4.28599341e-04
41.7400,-4.43654263e-04
41.7500,-1.23080159e-05
41.7600,2.40648424e-04
41.7700,-2.72756532e-04
41.7800,-1.11052680e-03
41.7900,-1.30130987e-03
41.8000,-9.62612853e-04
41.8100,-9.23287729e-04
41.8200,-1.21791758e-03
41.8300,-1.49800883e-03
41.8400,-1.83025554e-03
41.8500,-2.33089542e-03
41.8600,-2.76125343e-03
41.8700,-2.55958555e-03
41.8800,-1.61526826e-03
41.8900,-8.47791777e-04
41.9000,-1.13773591e-03
41.9100,-2.17003254e-03
41.9200,-3.06780621e-03
41.9300,-3.59550103e-03
41.9400,-4.08327930e-03
41.9500,-4.71441594e-03
41.9600,-5.22244677e-03
41.9700,-4.94329270e-03
41.9800,-3.68750350e-03
41.9900,-2.46931207e-03
42.0000,-2.36368176e-03
42.0100,-3.14163345e-03
42.0200,-3.75982055e-03
42.0300,-3.55892246e-03
42.0400,-2.60888415e-03
42.0500,-1.37344726e-03
42.0600,-3.52447043e-04
42.0700,2.33971320e-04
42.0800,6.48636616e-04
42.0900,1.31243756e-03
42.1000,2.28362177e-03
42.1100,3.37619826e-03
42.1200,4.64140042e-03
42.1300,6.16259379e-03
42.1400,7.50048453e-03
42.1500,8.10563642e-03
42.1600,8.19587778e-03
42.1700,8.42128260e-03
42.1800,8.84052747e-03
42.1900,9.08314192e-03
42.2000,9.00915881e-03
42.2100,8.48996344e-03
42.2200,7.36431040e-03
42.2300,5.82412074e-03
42.2400,3.96273850e-03
42.2500,1.48687862e-03
42.2600,-1.08090841e-03
42.2700,-2.14400563e-03
42.2800,-1.18575745e-03
42.2900,2.07539134e-04
42.3000,2.41652019e-04
42.3100,-1.15956050e-03
42.3200,-2.42956309e-03
42.3300,-2.28305751e-03
42.3400,-1.47967200e-03
42.3500,-1.35051854e-03
42.3600,-1.28729359e-03
42.3700,-1.40954278e-04
42.3800,1.27661255e-03
42.3900,1.55562678e-03
42.4000,9.07378221e-04
42.4100,1.84457605e-04
42.4200,-5.52894040e-04
42.4300,-1.06910763e-03
42.4400,-4.88007513e-04
42.4500,1.07703654e-03
42.4600,2.10845910e-03
42.4700,1.61805382e-03
42.4800,2.77702527e-04
42.4900,-7.99016126e-04
42.5000,-1.41254817e-03
42.5100,-1.91286172e-03
42.5200,-2.13067249e-03
42.5300,-1.60428836e-03
42.5400,-6.20574579e-04
42.5500,5.85620991e-05
42.5600,1.25660880e-04
42.5700,-4.32036460e-04
42.5800,-1.74073203e-03
42.5900,-3.52966073e-03
42.6000,-4.73376090e-03
42.6100,-4.62424535e-03
42.6200,-3.95901114e-03
42.6300,-3.95395341e-03
42.6400,-4.64420232e-03
42.6500,-4.97085865e-03
42.6600,-4.31594351e-03
42.6700,-3.47024139e-03
42.6800,-3.32872041e-03
42.6900,-3.47074736e-03
42.7000,-3.22693595e-03
42.7100,-2.82557043e-03
42.7200,-2.61934183e-03
42.7300,-2.41163627e-03
42.7400,-2.12454377e-03
42.7500,-2.33639144e-03
42.7600,-3.22769159e-03
42.7700,-3.62771372e-03
42.7800,-2.54614225e-03
42.7900,-7.52982255e-04
42.8000,4.80222920e-04
42.8100,7.70140483e-04
42.8200,1.30246872e-04
42.8300,-1.18958087e-03
42.8400,-2.36281602e-03
42.8500,-2.43144446e-03
42.8600,-1.07130847e-03
42.8700,7.42671346e-04
42.8800,1.48471745e-03
42.8900,1.12893157e-03
42.9000,1.08101092e-03
42.9100,2.03027948e-03
42.9200,3.28367529e-03
42.9300,3.98117171e-03
42.9400,3.94938928e-03
42.9500,3.50734432e-03
42.9600,3.01649511e-03
42.9700,2.49076614e-03
42.9800,1.71444061e-03
42.9900,8.96348969e-04
43.0000,5.54877811e-04
43.0100,7.58298568e-04
43.0200,1.14616991e-03
43.0300,1.41598011e-03
43.0400,1.46917589e-03
43.0500,1.46377508e-03
43.0600,1.69981505e-03
43.0700,2.14542119e-03
43.0800,2.37865635e-03
43.0900,2.23638010e-03
43.1000,1.92587772e-03
43.1100,1.36333069e-03
43.1200,3.78128812e-04
43.1300,-4.97058201e-04
43.1400,-7.33121383e-04
43.1500,-7.88759286e-04
43.1600,-1.20050942e-03
43.1700,-1.77456360e-03
43.1800,-2.23555745e-03
43.1900,-2.67578539e-03
43.2000,-3.50790685e-03
43.2100,-5.05953972e-03
43.2200,-6.68131626e-03
43.2300,-7.03528900e-03
43.2400,-5.99276526e-03
43.2500,-5.04947524e-03
43.2600,-5.14900409e-03
43.2700,-5.44894495e-03
43.2800,-4.84773783e-03
43.2900,-3.64763191e-03
43.3000,-3.12316961e-03
43.3100,-3.84465533e-03
43.3200,-4.94178163e-03
43.3300,-5.20483753e-03
43.3400,-4.52205778e-03
43.3500,-3.78289879e-03
43.3600,-3.50967664e-03
43.3700,-3.30962068e-03
43.3800,-2.97148574e-03
43.3900,-2.99639857e-03
43.4000,-3.50664550e-03
43.4100,-3.86434995e-03
43.4200,-3.65104393e-03
43.4300,-3.00753667e-03
43.4400,-2.16140150e-03
43.4500,-1.34899428e-03
43.4600,-7.98920773e-04
43.4700,-3.66454349e-04
43.4800,2.18021123e-04
43.4900,6.73266125e-04
43.5000,5.56842337e-04
43.5100,1.54387577e-04
43.5200,1.31300278e-04
43.5300,5.15554757e-04
43.5400,6.68562821e-04
43.5500,8.02634275e-05
43.5600,-1.05671162e-03
43.5700,-1.95108084e-03
43.5800,-2.04130309e-03
43.5900,-1.61725422e-03
43.6000,-1.34446401e-03
43.6100,-1.44858217e-03
43.6200,-1.61018500e-03
43.6300,-1.50116054e-03
43.6400,-1.14085258e-03
43.6500,-7.98915866e-04
43.6600,-7.79684259e-04
43.6700,-1.15737340e-03
43.6800,-1.77302227e-03
43.6900,-2.56506835e-03
43.7000,-3.49181364e-03
43.7100,-4.14171128e-03
43.7200,-4.03364365e-03
43.7300,-3.37341749e-03
43.7400,-3.01913048e-03
43.7500,-3.49787317e-03
43.7600,-4.24686564e-03
43.7700,-4.19784120e-03
43.7800,-3.07037048e-03
43.7900,-1.60313827e-03
43.8000,-7.17929881e-04
43.8100,-8.78957359e-04
43.8200,-1.89265357e-03
43.8300,-2.90379833e-03
43.8400,-2.90746938e-03
43.8500,-1.88400565e-03
43.8600,-1.08126891e-03
43.8700,-1.45408825e-03
43.8800,-2.43012863e-03
43.8900,-2.91094674e-03
43.9000,-2.69243958e-03
43.9100,-2.19941284e-03
43.9200,-1.70650846e-03
43.9300,-1.48846183e-03
43.9400,-1.79754333e-03
43.9500,-2.27357027e-03
43.9600,-2.21058458e-03
43.9700,-1.53757166e-03
43.9800,-9.87874895e-04
43.9900,-1.27614620e-03
44.0000,-2.32369449e-03
44.0100,-3.41171418e-03
44.0200,-4.11629427e-03
44.0300,-4.55400146e-03
44.0400,-4.77353252e-03
44.0500,-4.77999947e-03
44.0600,-4.76956950e-03
44.0700,-4.98998762e-03
44.0800,-5.68227144e-03
44.0900,-6.49232959e-03
44.1000,-6.36089801e-03
44.1100,-5.01017073e-03
44.1200,-3.41757570e-03
44.1300,-2.33383169e-03
44.1400,-1.57578520e-03
44.1500,-8.74004939e-04
44.1600,-4.10742464e-04
44.1700,-3.40952543e-04
44.1800,-6.42477815e-04
44.1900,-1.51179885e-03
44.2000,-3.08620283e-03
44.2100,-4.83710493e-03
44.2200,-5.71501996e-03
44.2300,-5.24905282e-03
44.2400,-4.35102074e-03
44.2500,-4.20733779e-03
44.2600,-4.81527401e-03
44.2700,-5.37239303e-03
44.2800,-5.38721141e-03
44.2900,-4.95640109e-03
44.3000,-4.33683013e-03
44.3100,-3.59760850e-03
44.3200,-2.88435590e-03
44.3300,-2.55584872e-03
44.3400,-2.47715622e-03
44.3500,-1.85257909e-03
44.3600,-4.59872280e-04
44.3700,8.01157485e-04
44.3800,1.06775450e-03
44.3900,4.82112176e-04
44.4000,-9.53109450e-05
44.4100,-1.18029675e-06
44.4200,6.63452605e-04
44.4300,1.37293788e-03
44.4400,1.69987227e-03
44.4500,1.33654852e-03
44.4600,1.23580011e-04
44.4700,-1.63525314e-03
44.4800,-3.18177566e-03
44.4900,-3.94659612e-03
44.5000,-3.93839660e-03
44.5100,-3.42119480e-03
44.5200,-2.88702431e-03
44.5300,-2.96025418e-03
44.5400,-3.49158352e-03
44.5500,-3.62035165e-03
44.5600,-3.08941661e-03
44.5700,-2.49380199e-03
44.5800,-2.24126121e-03
44.5900,-2.13509253e-03
44.6000,-2.12343981e-03
44.6100,-2.61725344e-03
44.6200,-3.74325944e-03
44.6300,-5.02708357e-03
44.6400,-5.98842438e-03
44.6500,-6.46934172e-03
44.6600,-6.42729107e-03
44.6700,-5.99537072e-03
44.6800,-5.58108520e-03
44.6900,-5.48911142e-03
44.7000,-5.78465796e-03
44.7100,-6.49017433e-03
44.7200,-7.33425880e-03
44.7300,-7.57098443e-03
44.7400,-6.73428623e-03
44.7500,-5.34584501e-03
44.7600,-4.12799043e-03
44.7700,-2.92456835e-03
44.7800,-1.54540524e-03
44.7900,-8.30799218e-04
44.8000,-1.39598444e-03
44.8100,-2.43814333e-03
44.8200,-2.81112146e-03
44.8300,-2.27364001e-03
44.8400,-1.36673805e-03
44.8500,-6.64151072e-04
44.8600,-3.45704516e-04
44.8700,-3.45072295e-04
44.8800,-5.58702913e-04
44.8900,-8.17846543e-04
44.9000,-1.03794859e-03
44.9100,-1.48283061e-03
44.9200,-2.25507190e-03
44.9300,-2.74860463e-03
44.9400,-2.60858133e-03
44.9500,-2.51927925e-03
44.9600,-3.05848518e-03
44.9700,-3.73809051e-03
44.9800,-3.86516686e-03
44.9900,-3.54898013e-03
45.0000,-3.32964271e-03
45.0100,-3.26755071e-03
45.0200,-2.93784644e-03
45.0300,-2.22223509e-03
45.0400,-1.51109963e-03
45.0500,-1.02786446e-03
45.0600,-5.87422375e-04
45.0700,-1.62806037e-04
45.0800,-1.32443877e-04
45.0900,-7.06231189e-04
45.1000,-1.38599214e-03
45.1100,-1.51258964e-03
45.1200,-1.31314797e-03
45.1300,-1.50041815e-03
45.1400,-1.92701871e-03
45.1500,-1.88260199e-03
45.1600,-1.45745470e-03
45.1700,-1.36461806e-03
45.1800,-1.73871238e-03
45.1900,-2.06286581e-03
45.2000,-2.00109635e-03
45.2100,-1.66535827e-03
45.2200,-1.25478241e-03
45.2300,-9.21319136e-04
45.2400,-8.74981159e-04
45.2500,-1.23055206e-03
45.2600,-1.71535173e-03
45.2700,-1.79481589e-03
45.2800,-1.42684128e-03
45.2900,-1.34009459e-03
45.3000,-2.04404693e-03
45.3100,-3.21283620e-03
45.3200,-4.44374950e-03
45.3300,-5.73463885e-03
45.3400,-6.93053802e-03
45.3500,-7.53269505e-03
45.3600,-7.26226993e-03
45.3700,-6.36992563e-03
45.3800,-5.54378632e-03
45.3900,-5.44641859e-03
45.4000,-5.89549449e-03
45.4100,-6.04167055e-03
45.4200,-5.69713535e-03
45.4300,-5.62751725e-03
45.4400,-6.23123885e-03
45.4500,-6.86428498e-03
45.4600,-6.88094306e-03
45.4700,-6.52066303e-03
45.4800,-6.28056939e-03
45.4900,-6.03957842e-03
45.5000,-5.41875054e-03
45.5100,-4.52143889e-03
45.5200,-3.81334479e-03
45.5300,-3.63109278e-03
45.5400,-3.84099169e-03
45.5500,-3.91917004e-03
45.5600,-3.57179520e-03
45.5700,-3.00591534e-03
45.5800,-2.58952657e-03
45.5900,-2.48306546e-03
45.6000,-2.36033834e-03
45.6100,-1.78730506e-03
45.6200,-1.11009056e-03
45.6300,-1.03383675e-03
45.6400,-1.35087943e-03
45.6500,-1.20375309e-03
45.6600,-4.73528417e-04
45.6700,-1.41015433e-05
45.6800,-3.94949333e-04
45.6900,-1.08488040e-03
45.7000,-1.25212033e-03
45.7100,-8.79112923e-04
45.7200,-5.76902827e-04
45.7300,-7.22275261e-04
45.7400,-1.21126479e-03
45.7500,-1.63672144e-03
45.7600,-1.70205154e-03
45.7700,-1.57470599e-03
45.7800,-1.50455572e-03
45.7900,-1.37200369e-03
45.8000,-9.28022807e-04
45.8100,-2.02243871e-04
45.8200,6.13883644e-04
45.8300,1.48056091e-03
45.8400,2.28344563e-03
45.8500,2.55563983e-03
45.8600,1.86839947e-03
45.8700,4.37756205e-04
45.8800,-8.84385826e-04
45.8900,-1.45220513e-03
45.9000,-1.44447725e-03
45.9100,-1.35421906e-03
45.9200,-1.35133514e-03
45.9300,-1.50247997e-03
45.9400,-2.01790182e-03
45.9500,-2.93040037e-03
45.9600,-3.97812951e-03
45.9700,-4.84026137e-03
45.9800,-5.21810599e-03
45.9900,-4.94742192e-03
46.0000,-4.23415884e-03
46.0100,-3.45749370e-03
46.0200,-2.69858930e-03
46.0300,-1.88612632e-03
46.0400,-1.15241017e-03
46.0500,-5.86015410e-04
46.0600,-1.15502069e-04
46.0700,1.44107819e-04
46.0800,-5.24225616e-05
46.0900,-6.77436127e-04
46.1000,-1.37840040e-03
46.1100,-1.76746323e-03
46.1200,-1.78470675e-03
46.1300,-1.81311606e-03
46.1400,-2.16617245e-03
46.1500,-2.59680328e-03
46.1600,-2.67333560e-03
46.1700,-2.32268766e-03
46.1800,-1.81432170e-03
46.1900,-1.55291994e-03
46.2000,-1.82548859e-03
46.2100,-2.43249920e-03
46.2200,-2.71754554e-03
46.2300,-2.28460996e-03
46.2400,-1.52572977e-03
46.2500,-1.07135335e-03
46.2600,-8.91445886e-04
46.2700,-3.85725359e-04
46.2800,7.12430508e-04
46.2900,1.90857003e-03
46.3000,2.50405480e-03
46.3100,2.29749236e-03
46.3200,1.63670546e-03
46.3300,1.06500913e-03
46.3400,8.45058519e-04
46.3500,7.01947595e-04
46.3600,2.78334761e-04
46.3700,-2.82562255e-04
46.3800,-5.09716887e-04
46.3900,-2.37445809e-04
46.4000,2.23264105e-04
46.4100,5.12383552e-04
46.4200,5.96584307e-04
46.4300,6.92915805e-04
46.4400,9.40274844e-04
46.4500,1.31046549e-03
46.4600,1.73318369e-03
46.4700,2.06431115e-03
46.4800,2.13213816e-03
46.4900,2.02476598e-03
46.5000,2.06924244e-03
46.5100,2.46017213e-03
46.5200,3.15184237e-03
46.5300,3.97876509e-03
46.5400,4.66121276e-03
46.5500,4.82114789e-03
46.5600,4.24484951e-03
46.5700,3.12743856e-03
46.5800,1.85036004e-03
46.5900,6.42523121e-04
46.6000,-4.09149432e-04
46.6100,-1.17908451e-03
46.6200,-1.49023259e-03
46.6300,-1.41297883e-03
46.6400,-1.37352580e-03
46.6500,-1.76817939e-03
46.6600,-2.58918599e-03
46.6700,-3.36265952e-03
46.6800,-3.54807700e-03
46.6900,-3.09122588e-03
46.7000,-2.41321236e-03
46.7100,-1.99427248e-03
46.7200,-2.02069690e-03
46.7300,-2.31370647e-03
46.7400,-2.66043909e-03
46.7500,-3.10686256e-03
46.7600,-3.76144635e-03
46.7700,-4.55010479e-03
46.7800,-5.32917943e-03
46.7900,-5.89006552e-03
46.8000,-6.00489223e-03
46.8100,-5.89953093e-03
46.8200,-6.16247255e-03
46.8300,-6.85415044e-03
46.8400,-7.26436107e-03
46.8500,-6.76731158e-03
46.8600,-5.60027070e-03
46.8700,-4.55971846e-03
46.8800,-4.07631943e-03
46.8900,-3.96232595e-03
46.9000,-3.88791386e-03
46.9100,-3.68170438e-03
46.9200,-3.42229408e-03
46.9300,-3.41507153e-03
46.9400,-3.77293546e-03
46.9500,-4.13051874e-03
46.9600,-3.96304669e-03
46.9700,-3.09551447e-03
46.9800,-1.95616982e-03
46.9900,-1.28632905e-03
47.0000,-1.46812420e-03
47.0100,-2.13277458e-03
47.0200,-2.51825996e-03
47.0300,-2.29148193e-03
47.0400,-1.84223452e-03
47.0500,-1.64703543e-03
47.0600,-1.68274560e-03
47.0700,-1.72021555e-03
47.0800,-1.80452981e-03
47.0900,-2.11525637e-03
47.1000,-2.57761275e-03
47.1100,-2.86173248e-03
47.1200,-2.73110505e-03
47.1300,-2.24791956e-03
47.1400,-1.72375762e-03
47.1500,-1.46694598e-03
47.1600,-1.44899799e-03
47.1700,-1.50230754e-03
47.1800,-1.71019456e-03
47.1900,-2.06831970e-03
47.2000,-2.17804360e-03
47.2100,-1.81715942e-03
47.2200,-1.37418701e-03
47.2300,-1.31398942e-03
47.2400,-1.58413831e-03
47.2500,-1.90577209e-03
47.2600,-2.28348429e-03
47.2700,-2.80886903e-03
47.2800,-3.27712990e-03
47.2900,-3.36471267e-03
47.3000,-2.99661236e-03
47.3100,-2.39723754e-03
47.3200,-1.99956133e-03
47.3300,-2.24284795e-03
47.3400,-3.07674026e-03
47.3500,-3.93081350e-03
47.3600,-4.55444922e-03
47.3700,-5.24563985e-03
47.3800,-6.02760116e-03
47.3900,-6.47485369e-03
47.4000,-6.30148235e-03
47.4100,-5.57230236e-03
47.4200,-4.79539068e-03
47.4300,-4.70288274e-03
47.4400,-5.36282882e-03
47.4500,-6.03578980e-03
47.4600,-6.07428544e-03
47.4700,-5.43938832e-03
47.4800,-4.54929210e-03
47.4900,-3.89102898e-03
47.5000,-3.61095949e-03
47.5100,-3.53820896e-03
47.5200,-3.53841410e-03
47.5300,-3.58122024e-03
47.5400,-3.61765870e-03
47.5500,-3.57249068e-03
47.5600,-3.41213022e-03
47.5700,-3.19534540e-03
47.5800,-3.02747553e-03
47.5900,-2.96061008e-03
47.6000,-2.83877844e-03
47.6100,-2.37067572e-03
47.6200,-1.68536375e-03
47.6300,-1.38699334e-03
47.6400,-1.72046728e-03
47.6500,-2.30206293e-03
47.6600,-2.68161601e-03
47.6700,-2.69360764e-03
47.6800,-2.47801481e-03
47.6900,-2.32023934e-03
47.7000,-2.34172403e-03
47.7100,-2.35496093e-03
47.7200,-2.08660399e-03
47.7300,-1.58296173e-03
47.7400,-1.30873194e-03
47.7500,-1.65806664e-03
47.7600,-2.43075426e-03
47.7700,-3.08826449e-03
47.7800,-3.37037161e-03
47.7900,-3.32106342e-03
47.8000,-3.03796243e-03
47.8100,-2.64727109e-03
47.8200,-2.26335924e-03
47.8300,-2.06639700e-03
47.8400,-2.35563679e-03
